0.7351;0.799044;303.15;6400.99
0.7401;0.802194;303.15;6426.62
0.7451;0.805364;303.15;6452.46
0.7501;0.808591;303.15;6472.68
0.7551;0.811782;303.15;6496.5
0.7601;0.815016;303.15;6517.62
0.7651;0.818274;303.15;6539.69
0.7701;0.821493;303.15;6568
0.7751;0.824808;303.15;6589.95
0.7801;0.828112;303.15;6610.43
0.7851;0.831415;303.15;6635.89
0.7901;0.834769;303.15;6658.84
0.7951;0.838037;303.15;6686.44
0.8001;0.841494;303.15;6707.06
0.8051;0.844888;303.15;6730.4
0.8101;0.848235;303.15;6756.93
0.8151;0.851746;303.15;6775
0.8201;0.855166;303.15;6800.21
0.8251;0.858679;303.15;6823.87
0.8301;0.862173;303.15;6848.72
0.8351;0.865687;303.15;6874.66
0.8401;0.869259;303.15;6897.63
0.8451;0.872839;303.15;6918.55
0.8501;0.876456;303.15;6942.21
0.8551;0.880081;303.15;6965.08
0.8601;0.88373;303.15;6989
0.8651;0.887394;303.15;7013.39
0.8701;0.891162;303.15;7036.67
0.8751;0.894942;303.15;7056.51
0.8801;0.898655;303.15;7085.83
0.8851;0.902521;303.15;7103.86
0.8901;0.906271;303.15;7135.48
0.8951;0.910187;303.15;7154.76
0.9001;0.914029;303.15;7186.05
0.9051;0.918013;303.15;7201.16
0.9101;0.922001;303.15;7222.35
0.9151;0.925967;303.15;7252.93
0.9201;0.930012;303.15;7271.34
0.9251;0.934101;303.15;7292.13
0.9301;0.938215;303.15;7314.05
0.9351;0.942376;303.15;7339.02
0.9401;0.946532;303.15;7361.35
0.9451;0.950685;303.15;7393.75
0.9501;0.954989;303.15;7410.77
0.9551;0.959327;303.15;7430.2
0.9601;0.963658;303.15;7447.21
0.9651;0.967979;303.15;7484.9
