0.002;0.012464542;2.524034451
0.003;0.01856671;2.544630458
0.004;0.024575728;2.565165289
0.005;0.030498153;2.585681017
0.006;0.03634563;2.606208981
0.007;0.042119632;2.62675252
0.008;0.047814761;2.647285851
0.009;0.053428454;2.667786434
0.01;0.058964657;2.688269839
0.011;0.064428173;2.708748868
0.012;0.069820584;2.72922302
0.013;0.075142012;2.749687712
0.014;0.08039333;2.77013998
0.015;0.085576105;2.790574975
0.016;0.090692201;2.811004891
0.017;0.095742593;2.831425174
0.018;0.100728551;2.851835779
0.019;0.105651207;2.872235537
0.02;0.1105118;2.892620982
0.021;0.115311497;2.912999676
0.022;0.120051319;2.933367761
0.023;0.124732568;2.953726332
0.024;0.129356132;2.974074783
0.025;0.133923112;2.994413198
0.026;0.138434457;3.01473617
0.027;0.142891242;3.035052991
0.028;0.147294422;3.055359891
0.029;0.151644926;3.07565685
0.03;0.155943684;3.095943664
0.031;0.16019166;3.116219132
0.032;0.164389528;3.136482058
0.033;0.16853837;3.156737587
0.034;0.172638944;3.176983276
0.035;0.176692077;3.197218852
0.036;0.180698569;3.21744479
0.037;0.184659196;3.237656001
0.038;0.188574744;3.257860573
0.039;0.192445956;3.278055253
0.04;0.196273567;3.298240016
0.041;0.200058281;3.31841486
0.042;0.203800796;3.338576213
0.043;0.207501835;3.358729981
0.044;0.21116204;3.37887396
0.045;0.214782072;3.399007706
0.046;0.218362575;3.419132234
0.047;0.221904239;3.439243462
0.048;0.225407482;3.459347038
0.049;0.228873116;3.479440605
0.05;0.232301679;3.499524142
0.051;0.235693683;3.519598112
0.052;0.239049757;3.539662356
0.053;0.242370425;3.55971301
0.054;0.245656252;3.579756413
0.055;0.248907753;3.599790084
0.056;0.252125452;3.619813706
0.057;0.255309858;3.639827877
0.058;0.25846147;3.659828994
0.059;0.261580775;3.679822582
0.06;0.264668256;3.699806437
0.061;0.267724386;3.719780242
0.062;0.270749622;3.739744621
0.063;0.273744388;3.759696777
0.064;0.276709201;3.779640508
0.065;0.279644436;3.799574711
0.066;0.282550528;3.819498962
0.067;0.285427898;3.839413823
0.068;0.288277027;3.859317723
0.069;0.291098094;3.879211266
0.07;0.29389173;3.899096153
0.071;0.296658232;3.918971109
0.072;0.299397983;3.938836724
0.073;0.30211141;3.958688025
0.074;0.304798709;3.978536138
0.075;0.307460423;3.998371919
0.076;0.310096816;4.018197933
0.077;0.312708259;4.03801457
0.078;0.315295026;4.057815663
0.079;0.317857616;4.077616434
0.08;0.320396196;4.097402658
0.081;0.322911133;4.117180673
0.082;0.325402746;4.136948603
0.083;0.327871266;4.15669975
0.084;0.330317229;4.176453385
0.085;0.332740701;4.196191588
0.086;0.335142059;4.215920593
0.087;0.337521581;4.235640066
0.088;0.339879463;4.255342253
0.089;0.342216256;4.275048209
0.09;0.344531956;4.294738224
0.091;0.346826929;4.314418916
0.092;0.349101435;4.334090193
0.093;0.351355642;4.353744325
0.094;0.353590106;4.373401947
0.095;0.355804721;4.393044164
0.096;0.357999908;4.412676873
0.097;0.360175879;4.432300212
0.098;0.362332792;4.451907127
0.099;0.364471125;4.471516607
0.1;0.366590864;4.491110714
0.101;0.368692317;4.510695686
0.102;0.370775704;4.530271338
0.103;0.372841181;4.549831834
0.104;0.374889156;4.56939253
0.105;0.376919646;4.588939075
0.106;0.378932925;4.60847656
0.107;0.380929198;4.628004773
0.108;0.382908712;4.647518729
0.109;0.384871525;4.667030957
0.11;0.386817974;4.686530439
0.111;0.388748202;4.706020684
0.112;0.390662397;4.725501703
0.113;0.392560808;4.744971022
0.114;0.394443434;4.764433535
0.115;0.39631064;4.783885987
0.116;0.398162538;4.80332923
0.117;0.399999304;4.822763297
0.118;0.401821156;4.842186168
0.119;0.40362814;4.861601096
0.12;0.405420518;4.881006872
0.121;0.407198448;4.90040335
0.122;0.408962077;4.9197907
0.123;0.410711592;4.939166632
0.124;0.41244708;4.958535105
0.125;0.414168748;4.977894229
0.126;0.415876743;4.997244171
0.127;0.417571109;5.01657743
0.128;0.419252304;5.035914541
0.129;0.420920141;5.05523645
0.13;0.422574891;5.074549164
0.131;0.424216688;5.093852798
0.132;0.425845732;5.11314284
0.133;0.427461977;5.132430547
0.134;0.429065733;5.151706193
0.135;0.430657078;5.170972757
0.136;0.432236141;5.190230307
0.137;0.433803104;5.209476538
0.138;0.435357954;5.228715634
0.139;0.436900926;5.247945416
0.14;0.438432131;5.267166062
0.141;0.439951568;5.286369539
0.142;0.441459716;5.305578171
0.143;0.442956291;5.324771267
0.144;0.44444158;5.343955161
0.145;0.445915681;5.363130097
0.146;0.447378766;5.3822918
0.147;0.448830778;5.401450779
0.148;0.450271984;5.420598081
0.149;0.451702446;5.439736414
0.15;0.453122288;5.458865618
0.151;0.454531583;5.477984272
0.152;0.455930431;5.497095204
0.153;0.457318955;5.516197154
0.154;0.458697258;5.535290133
0.155;0.46006548;5.55436789
0.156;0.461423596;5.573447164
0.157;0.462771805;5.592512765
0.158;0.464110183;5.611569418
0.159;0.465438822;5.630616283
0.16;0.466757852;5.649653897
0.161;0.468067251;5.668683559
0.162;0.469367201;5.687704125
0.163;0.470657782;5.706715744
0.164;0.471939119;5.725712244
0.165;0.473211184;5.744710131
0.166;0.474474139;5.763694666
0.167;0.475728074;5.782670216
0.168;0.476973069;5.801636415
0.169;0.478209213;5.820592741
0.17;0.479436528;5.83954134
0.171;0.480655145;5.858481012
0.172;0.48186515;5.877410502
0.173;0.483066655;5.896329427
0.174;0.484259604;5.915244483
0.175;0.485444159;5.934148502
0.176;0.486620418;5.953043459
0.177;0.487788329;5.971921833
0.178;0.488948303;5.990804774
0.179;0.490100014;6.009673032
0.18;0.491243718;6.028532249
0.181;0.492379472;6.047382102
0.182;0.493507525;6.066220131
0.183;0.494627376;6.085054728
0.184;0.495739636;6.103878467
0.185;0.496844233;6.122692725
0.186;0.49794125;6.14149447
0.187;0.49903064;6.160294133
0.188;0.500112528;6.179082423
0.189;0.50118702;6.197860336
0.19;0.50225417;6.216623849
0.191;0.503313988;6.235391651
0.192;0.504366536;6.254144385
0.193;0.50541193;6.272888052
0.194;0.506450058;6.291613889
0.195;0.507481447;6.310347043
0.196;0.508505602;6.329064495
0.197;0.509522837;6.347772892
0.198;0.510533199;6.366471785
0.199;0.511536793;6.38516068
0.2;0.512533464;6.403843037
0.201;0.513523456;6.422516108
0.202;0.514506796;6.441179685
0.203;0.515483627;6.459831451
0.204;0.516453683;6.478480175
0.205;0.517417292;6.497118
0.206;0.518374463;6.515746293
0.207;0.519325262;6.534361711
0.208;0.520269676;6.552975703
0.209;0.521207686;6.571578789
0.21;0.522139507;6.590171741
0.211;0.523065137;6.60875061
0.212;0.523984578;6.627330874
0.213;0.524897835;6.645898445
0.214;0.525805074;6.664456119
0.215;0.526706302;6.682998909
0.216;0.527601552;6.701544613
0.217;0.528490771;6.720077069
0.218;0.529374163;6.738599486
0.219;0.530251719;6.757106615
0.22;0.531123454;6.775617841
0.221;0.531989382;6.794114723
0.222;0.53284963;6.812601865
0.223;0.53370421;6.831073708
0.224;0.534553141;6.849549706
0.225;0.535396425;6.868011368
0.226;0.536234196;6.886463234
0.227;0.537066463;6.904900137
0.228;0.537893269;6.923340144
0.229;0.538714532;6.941766871
0.23;0.539530456;6.96018353
0.231;0.540341042;6.978585822
0.232;0.541146303;6.996989964
0.233;0.541946187;7.015381374
0.234;0.542740881;7.033762656
0.235;0.54353039;7.052130643
0.236;0.544285856;7.07087445
0.237;0.545092592;7.088870169
0.238;0.545838609;7.107582436
0.239;0.546635649;7.125550021
0.24;0.547371117;7.144254117
0.241;0.548158344;7.162202875
0.242;0.548883142;7.180885418
0.243;0.549631521;7.199201122
0.244;0.550375507;7.217501767
0.245;0.551114485;7.235788277
0.246;0.551848588;7.254059232
0.247;0.552578068;7.272336316
0.248;0.553302483;7.290599187
0.249;0.554022265;7.308851193
0.25;0.554737372;7.327086937
0.251;0.555447731;7.34532827
0.252;0.556153379;7.363554719
0.253;0.556854443;7.38177113
0.254;0.557550954;7.399974113
0.255;0.558242799;7.418177361
0.256;0.558930094;7.436368002
0.257;0.559612702;7.454539934
0.258;0.560291324;7.472718666
0.259;0.560965049;7.490883937
0.26;0.561634442;7.509036663
0.261;0.562299391;7.527175574
0.262;0.562960059;7.545319127
0.263;0.563616237;7.563447427
0.264;0.564268133;7.581565594
0.265;0.564915771;7.599669716
0.266;0.565559042;7.617774962
0.267;0.566198027;7.635867311
0.268;0.566832637;7.653941148
0.269;0.567463535;7.672020888
0.27;0.568089805;7.690086994
0.271;0.568712022;7.708140748
0.272;0.569330152;7.726181075
0.273;0.569944115;7.744224877
0.274;0.570553907;7.762254165
0.275;0.571159283;7.780267349
0.276;0.571761549;7.798279199
0.277;0.572359144;7.816283346
0.278;0.572952828;7.834275396
0.279;0.573542559;7.85224955
0.28;0.574128321;7.870229931
0.281;0.574710021;7.888195486
0.282;0.575287669;7.906141471
0.283;0.575861965;7.924091969
0.284;0.576431918;7.942032322
0.285;0.576998089;7.959960347
0.286;0.577560487;7.977870306
0.287;0.578119037;7.99578574
0.288;0.578673666;8.013686662
0.289;0.579224394;8.031568952
0.29;0.579771875;8.049454523
0.291;0.58031515;8.067329009
0.292;0.580854791;8.085191844
0.293;0.581390787;8.103038049
0.294;0.58192303;8.120886941
0.295;0.582451544;8.138721865
0.296;0.582976374;8.156538217
0.297;0.583497833;8.174358994
0.298;0.584015282;8.192167314
