300.0;0;24603.190846;0.005785919
312.309098614;9.326316837;24234.5149767;0.002327587
324.421692944;31.409350656;23859.0572745;0.026898845
336.335516906;52.40591525;23475.1697028;0.074670839
348.046898799;73.377342009;23081.0787792;0.14262575
359.550749518;95.633917763;22675.0542379;0.229155957
370.840459678;121.823211368;22255.2618465;0.334238717
381.907178996;169.336735149;21820.2060413;0.46252309
392.732613649;242.667623224;21369.7713209;0.635032148
403.296165498;317.002814062;20902.6017321;0.848029342
413.588964957;416.115858387;20417.211072;1.106157378
423.589512563;532.807395896;19912.6522095;1.412283567
433.27943497;671.796764426;19387.6906953;1.768150397
442.637381936;835.120406754;18841.1092563;2.174066438
451.640376361;1025.2539692;18271.5485778;2.628893371
460.263523665;1245.11131114;17677.3792904;3.12988467
468.479657654;1498.02053041;17056.5820296;3.67259083
476.258938404;1788.37935096;16406.3740051;4.250786418
483.567935731;2122.13528594;15722.6868399;4.856379145
490.368211508;2508.19094103;14999.0520297;5.479277829
496.613642052;2961.15667202;14224.1750079;6.10712853
502.24515122;3508.37830033;13375.6120055;6.724725262
507.178768073;4213.3775463;12398.6939046;7.312550566
511.271426252;5315.49600979;11088.5177987;7.842549363
512.714681699;6373.19719512;10080.0658259;8.043474982
512.714681699;6373.19719512;10080.0658259;8.043474982
513.075495561;7252.68545914;9471.11364122;8.096289719
513.075495561;7252.68545914;9471.11364122;8.096289719
513.165699027;7781.84879008;9159.72306964;8.10995545
513.210800759;8549.17199303;8549.17199303;8.116909864
