0.230872021;412.3799567;0.255940209;431.7430577;0.280572602;449.5764267
0.555215071;419.5415175;0.61674019;440.3485187;0.676628811;458.9712863
0.783225106;393.9336228;0.874184263;415.7201057;0.961634326;434.7544768
1.038360857;397.9861649;1.164993561;421.5867677;1.285645092;441.9195693
1.274611899;390.7483291;1.436823346;415.3796179;1.590094127;436.330141
1.5079647;387.4923826;1.707876979;413.3827875;1.895456816;435.2029287
1.733252421;383.0706056;1.972100138;410.0507943;2.19484914;432.6140729
1.952537958;379.2531456;2.231714959;407.2950755;2.49070577;430.6040917
2.165492344;375.4165013;2.48621976;404.4593134;2.782401928;428.4798722
2.372487388;371.7245471;2.735928554;401.729037;3.070237329;426.4430507
2.573646265;368.1038096;2.980882008;399.0333687;3.354208339;424.4214638
2.769144246;364.5612702;3.221189534;396.3855759;3.634392117;422.4316016
2.959124538;361.083984;3.456931415;393.7764961;3.910835786;420.4656865
3.143727622;357.6680823;3.688191288;391.2057775;4.183592596;418.5249427
3.323085539;354.3091402;3.915048816;388.671873;4.452713383;416.6090802
3.497325501;351.0043837;4.137583236;386.1745094;4.718250369;414.7189585
3.666570142;347.7515937;4.355873138;383.7136037;4.98025675;412.8554733
3.830938314;344.5491085;4.569996927;381.2893287;5.238787081;411.0196483
3.990545435;341.395612;4.780032821;378.9019283;5.493897157;409.2124561
4.145503822;338.2900549;4.986058839;376.5516667;5.745643866;407.4347785
4.295922907;335.2315762;5.188152696;374.2387809;5.99408497;405.6873704
4.441909432;332.2194535;5.386391699;371.9634613;6.239278877;403.9708507
4.583567605;329.2530907;5.580852635;369.725843;6.481284415;402.2857052
4.720999231;326.3319206;5.771611667;367.5260046;6.72016063;400.6322969
4.854303885;323.4555572;5.958744245;365.3639717;6.955966607;399.0108796
4.983578866;320.6236863;6.142325039;363.2397249;7.18876132;397.4216139
5.108919955;317.8352074;6.322427877;361.1532058;7.418603512;395.8645821
5.230418689;315.0924337;6.499125714;359.1043252;7.64555159;394.3398025
5.348173166;312.3906573;6.672490597;357.0929679;7.869663558;392.8472424
5.462260802;309.7303767;6.842593648;355.1190002;8.09099695;391.3868288
5.572778224;307.1184694;7.009505061;353.1822748;8.309608796;389.9584578
5.679815666;304.5465817;7.173294091;351.2826341;8.525555584;388.5620027
5.783447924;302.0160443;7.334029067;349.4199147;8.738893245;387.1973188
5.88376544;299.5291164;7.49177739;347.5939493;8.94967714;385.8642512
5.980845744;297.0839983;7.646605548;345.8045685;9.157962056;384.5626337
6.074772451;294.6812377;7.798579121;344.051601;9.363802191;383.2922941
6.165621842;292.3197488;7.947762798;342.3348773;9.56725117;382.0530637
6.253472584;290.0003284;8.094220381;340.6542262;9.768362052;380.8447647
6.338400339;287.7225932;8.238014802;339.0094785;9.967187311;379.6672177
6.420479834;285.485674;8.379208128;337.4004588;10.16377886;378.520247
6.499784319;283.2904598;8.517861576;335.8270287;10.35818806;377.4036743
6.576385722;281.1358313;8.654035522;334.2889134;10.55046569;376.3173216
6.65035461;279.0225704;8.787789495;332.7861507;10.74066202;375.2610101
6.7217602;276.9503726;8.919182284;331.3183846;10.92882675;374.2345595
6.790670452;274.9177938;9.048271556;329.8856572;11.11500903;373.2377892
6.857151886;272.9260668;9.175115209;328.4866139;11.2992575;372.2705171
6.921269358;270.9750192;9.299765963;327.1258282;11.48162025;371.3325594
6.983088615;269.0631512;9.422292174;325.7952391;11.66214484;370.4237296
7.042668592;267.1913924;9.542725279;324.4941504;11.84087831;369.5438391
7.100074866;265.3609948;9.661131044;323.2401251;12.01786717;368.6926957
7.155366659;263.5659715;9.77758255;322.0146808;12.1931574;367.8701043
7.208595294;261.8122391;9.892099394;320.8136742;12.36679446;367.075866
7.25982977;260.1048749;10.00474354;319.6559307;12.53882329;366.3097781
7.309129284;258.4239602;10.11557925;318.5323942;12.70928831;365.5716337
7.356521218;256.781315;10.22464535;317.4353706;12.87823342;364.8612192
7.402086343;255.1933734;10.33198662;316.3736102;13.04570198;364.1783226
7.445881866;253.6338732;10.43766195;315.3470222;13.21173685;363.5227075
7.487935361;252.1084449;10.54171486;314.3499978;13.37638036;362.8942155
7.528313137;250.6266682;10.64418988;313.3852931;13.53967433;362.2923861
7.567059395;249.1808756;10.74513608;312.4533441;13.70166003;361.7173516
7.604223723;247.7732168;10.8445985;311.5529314;13.86237824;361.168637
7.639852748;246.4029576;10.94262124;310.6835454;14.0218692;360.6460604
7.673992678;245.0700716;11.03924926;309.8453756;14.18017265;360.1493641
7.706688591;243.7743357;11.13452514;309.0385743;14.33732776;359.6782225
7.737984637;242.5158953;11.2284921;308.2618869;14.49337337;359.2322944
7.767924014;241.2942741;11.32119175;307.515835;14.64834717;358.8118974
7.796549022;240.1091787;11.41266552;306.8000857;14.80228827;358.4147327
7.823901081;238.9609115;11.50295391;306.1138296;14.95522787;358.0475283
7.85002077;237.8492731;11.59209685;305.4570256;15.1072236;357.6984433
7.874947847;236.7741728;11.68013353;304.8299448;15.25827357;357.3672899
7.89872128;235.7343667;11.76710249;304.2306506;15.40843517;357.0761743
7.921379272;234.7305567;11.85304163;303.6612593;15.55776547;356.8020199
7.942959281;233.7644426;11.93798819;303.1201048;15.70625976;356.5449672
7.963498046;232.8318295;12.02197871;302.6055993;15.85397504;356.315505
7.983031601;231.9348389;12.10504902;302.1198694;16.00093468;356.1102492
8.001595297;231.0744981;12.1872348;301.6606341;16.14718637;355.9238591
8.019223817;230.2480134;12.26856939;301.2289245;16.29273882;355.7551468
8.035951188;229.4566402;12.34908929;300.8235729;16.43763642;355.619264
