0.129349221;0.843229544
0.311448298;1.27139916
0.443383038;1.393956699
0.593911888;1.496428753
0.736144409;1.624278276
0.880356619;1.740461379
1.021134082;1.866506817
1.161107034;1.983772372
1.299476365;2.102481195
1.436524168;2.21926566
1.572198832;2.335448764
1.706546041;2.450549416
1.839579076;2.564808162
1.97131804;2.678345274
2.101778915;2.791040479
2.230977232;2.903014049
2.358927363;3.014265986
2.48564298;3.125036833
2.611137121;3.235086046
2.73542233;3.344533898
2.858510749;3.453620932
2.980414174;3.562106604
3.10114419;3.670111187
3.220711961;3.77763468
3.339129271;3.884917629
3.45640467;3.991599216
3.572558592;4.098521348
3.687564865;4.203038032
3.801577209;4.315252147
3.914053737;4.396195448
4.027137307;4.599335471
4.132618596;4.734641881
4.242301857;4.647805234
4.356254886;4.741377133
4.462247659;4.921184317
4.569126621;5.049996019
4.674452016;5.148017996
4.778909475;5.253977948
4.882323081;5.357893271
4.984754139;5.46216941
5.086198589;5.566325278
5.186670276;5.670601417
5.286178047;5.774757284
5.384732045;5.879033424
5.482341975;5.983309564
5.579017584;6.087705975
5.674768531;6.19222266
5.76960441;6.296859616
5.863534755;6.401616845
5.956569032;6.506494347
6.048716642;6.611492121
6.139986924;6.716730439
6.230389151;6.82208903
6.319932528;6.927688166
6.408626198;7.033527846
6.496479239;7.139608071
6.583500665;7.245808568
6.669699427;7.352369883
6.755084413;7.459171742
6.839664446;7.566214146
6.923448291;7.673617367
7.006444648;7.781261133
7.088662158;7.889265716
7.170109401;7.997510843
7.250794898;8.106116788
7.330727108;8.21508355
7.409914436;8.324411128
7.488365224;8.434099524
7.566087761;8.544028465
7.643090276;8.654438495
7.719380941;8.76508907
7.794967876;8.876220734
7.86985914;8.987713216
7.944062743;9.099566514
8.017586635;9.21178063
8.090438715;9.324475835
8.162626828;9.437531857
8.234158767;9.550948696
8.30504227;9.664726353
8.375285021;9.778985098
8.444894657;9.893604661
8.513878725;10.00858504
8.58224484;10.12404651
8.650000135;10.2398688
8.717153551;10.35629245
8.783706962;10.47247555
8.849685345;10.58962083
8.915064877;10.70808911
8.979870617;10.82487358
9.044127377;10.94286076
9.107811401;11.06205068
9.170944744;11.18051896
9.233539529;11.30006969
9.295585628;11.42058259
9.357098037;11.53965223
9.418102693;11.65956378
9.47858042;11.78200105
9.538531718;11.9027545
9.598000134;12.02326741
9.656963179;12.14594522
9.715430417;12.26766085
9.773422969;12.39009812
9.83092769;12.51301648
9.887967922;12.63557402
9.944542684;12.75921401
10.00065394;12.88297427
10.05631466;13.00649399
10.11153167;13.13049479
10.16630748;13.25509696
10.22064921;13.37933831
10.27456322;13.50394048
10.32805779;13.62914401
10.38113341;13.75398673
10.43380495;13.87919026
10.4860688;14.00487488
10.53793652;14.13007841
10.58941343;14.25576303
10.64050391;14.38156792
10.69121458;14.50725254
10.74155072;14.63305744
10.79151904;14.7589826
10.84112358;14.88490777
10.89037125;15.01083293
10.93926709;15.13651755
10.98781671;15.26244272
11.03602538;15.38824761
11.0838987;15.51393223
11.13144191;15.63961685
11.1786604;15.76506093
11.22555945;15.89038473
11.27214426;16.01558826
