300;0;24675.70093;0.000492434
312.3397787;15.27922904;24314.38263;0.007958669
324.4893304;33.0836203;23946.71712;0.037542216
336.4461472;50.51895337;23571.12481;0.085996262
348.2064501;68.62058809;23186.11219;0.151510041
359.7651959;89.1153225;22790.07892;0.233629766
371.1156777;118.476644;22381.57351;0.334504355
382.2472262;181.6672657;21960.12585;0.470562025
393.1364554;241.1019952;21525.33483;0.646345162
403.7785719;322.7177848;21075.82417;0.863447549
414.1551251;419.5859816;20611.16683;1.126773141
424.2509155;535.8559926;20130.78027;1.438973438
434.0483776;672.8478131;19634.27182;1.801664113
443.5290896;832.0616712;19121.40115;2.21511721
452.6737594;1014.904377;18592.06769;2.678127267
461.462341;1222.602904;18046.33081;3.187940895
469.874205;1456.271101;17484.4057;3.740245967
477.8882723;1716.894457;16906.66313;4.329200786
485.4831566;2005.345272;16313.62674;4.947514969
492.6372973;2322.36944;15705.96377;5.586571875
499.3290945;2668.636062;15084.46471;6.236592728
505.5370088;3044.725646;14450.01495;6.886834789
511.2396535;3451.226602;13803.5385;7.525820469
516.4158094;3888.749073;13145.91046;8.141584476
521.0443901;4358.15319;12477.7938;8.721934026
525.1042104;4860.807573;11799.33082;9.254697377
528.573472;5399.270203;11109.47757;9.72793698
531.4285757;5979.080584;10404.26325;10.13006356
533.6411671;6614.826895;9670.816539;10.44968119
535.1691619;7369.362925;8848.561281;10.67452463
535.5389615;7766.192913;8435.304497;10.72944976
535.5389615;7766.192913;8435.304497;10.72944976
535.6314114;8099.205888;8099.205888;10.74321207
