0.28387212;0.854054039
0.678176449;1.312532281
0.961310389;1.448199504
1.290414155;1.558368987
1.596700473;1.713159517
1.905517268;1.843775301
2.208244686;1.982810151
2.50775861;2.117034106
2.803226074;2.251498606
3.094979507;2.384640111
3.382993224;2.516819436
3.667348836;2.648156854
3.948094817;2.778652367
4.225288202;2.908426245
4.498982286;3.037478488
4.769230239;3.166049643
5.036084084;3.293899163
5.299595029;3.421387866
5.559813413;3.54839548
5.816788761;3.675042277
6.070569807;3.801328256
6.321204527;3.927373691
6.568740167;4.053298853
6.813223271;4.178863199
7.054699704;4.304427544
7.293214686;4.429871617
7.528812806;4.555195418
7.761538052;4.680639491
7.991433835;4.806083564
8.218543002;4.931527637
8.442907866;5.057212254
8.664570221;5.183017144
8.88357136;5.308942307
9.099952099;5.435108014
9.313752786;5.561514266
9.525013326;5.688161063
9.733773191;5.815168676
9.94007144;5.942537107
10.14394673;6.070266355
10.34543734;6.19835642
10.54458117;6.326807302
10.74141576;6.455739273
10.93597831;6.585032062
11.12830569;6.71480594
11.31843445;6.845060907
11.50640082;6.975796964
11.69224075;7.107134383
11.87598989;7.238832619
12.05768362;7.371132216
12.23735706;7.503912903
12.41504506;7.637294952
12.59078224;7.771158091
12.76460298;7.905502318
12.93654142;8.040447908
13.1066315;8.175874587
13.27490695;8.311902628
13.44140128;8.448291486
13.60614782;8.585281705
13.76917973;8.722753014
13.93052996;8.860705413
14.09023131;8.999138901
14.24831643;9.137933206
14.40481779;9.277208601
14.55976771;9.416844812
14.71319846;9.556841841
14.86514178;9.697079415
15.01563085;9.837798077
15.1646927;9.978396468
15.31237712;10.11959622
15.45868097;10.26127706
15.6036562;10.40223627
15.74735494;10.54355629
15.88977265;10.68523714
16.03096024;10.82667743
16.17094078;10.96799746
16.3097578;11.10931748
16.44742077;11.25075778
16.58397238;11.39111563
16.71945982;11.53147347
16.853887;11.67195159
16.98729406;11.81146753
17.11971832;11.95026183
17.25118663;12.08869532
17.38172669;12.22652745
17.51137157;12.3633974
17.64015261;12.49942544
17.76809858;12.63461157
17.89523895;12.76859498
18.02160833;12.90137567
18.14723607;13.03295363
18.27215014;13.16332887
18.3963831;13.29226084
18.51996595;13.419509
18.64292819;13.54543416
18.76530095;13.66943497
18.88711471;13.79163169
19.00840042;13.91202432
19.12918861;14.03037233
19.24951003;14.14655543
19.36939554;14.2606939
19.48887595;14.37242692
19.60798216;14.4817545
19.72674513;14.58867663
19.84519586;14.69295276
19.96336543;14.79470318
20.08128497;14.89368734
20.19898574;14.98978495
20.31649897;15.08299603
20.43385611;15.1732003
20.55108855;15.26039777
20.66822782;15.34434787
20.78530584;15.42505063
20.9023541;15.50286685
21.01940404;15.57719517
21.13648849;15.64779504
21.25363893;15.71538811
21.37088898;15.77961355
21.48826779;15.84011055
21.6058087;15.8968791
21.72355127;15.9504003
21.84151418;16.00019306
21.95974563;16.04637765
22.07826434;16.08895406
22.19711739;16.12780204
22.31632397;16.16316211
22.43593161;16.19467347
22.55596267;16.22329829
22.67644645;16.24723249
22.79744301;16.26707743
22.91897179;16.28415611
23.04106326;16.30039288
23.16370199;16.3094133
23.28704767;16.3142242
23.41102251;16.32035809
23.53568109;16.31867427
23.66112735;16.31278093
23.78734405;16.3059254
23.91437336;16.30063342
24.04214578;16.28836564
24.17087906;16.26599498
24.30057506;16.24723249
24.43116789;16.22642537
24.56277265;16.20116818
24.69538274;16.17073927
24.82913239;16.141032
24.96388281;16.11192608
25.0997751;16.07103348
25.2369507;16.03086251
25.37527082;15.99201454
25.5148679;15.94775431
25.65575569;15.90193054
25.79798036;15.8538216
25.94157969;15.80366802
26.08659413;15.75134955
26.23306379;15.69710671
26.38102929;15.64105979
26.53053153;15.58332906
26.68161173;15.52379424
26.83431149;15.46257561
26.98867272;15.40003398
27.1447377;15.33580854
27.30254907;15.27050064
27.46214985;15.20362921
27.6235834;15.13567533
27.7868935;15.06663899
27.95212429;14.9965202
28.11932034;14.92531897
28.28852658;14.85339609
28.45978841;14.78039077
28.63315159;14.70666381
28.80866235;14.63245577
28.98636734;14.55728554
29.16631365;14.4817545
29.34854885;14.40562209
29.53312093;14.32876805
29.72007839;14.25191402
29.90947018;14.17457889
30.10134574;14.09712349
30.29575504;14.01882618
30.49274851;13.94064914
30.69237712;13.86259238
30.89469238;13.7841748
31.09974629;13.70563695
31.30759144;13.62721937
31.51828095;13.54868152
31.73186851;13.47038421
31.94840838;13.39196663
32.16795543;13.3137896
32.39056509;13.23573283
32.61629343;13.15791662
32.84519713;13.08034094
33.07733348;13.00288554
33.31276043;12.92579096
33.55153659;12.84905719
33.79372123;12.77256397
34.03937429;12.69643156
34.28855641;12.62065998
34.54132892;12.54524921
34.79775389;12.47031952
35.05789409;12.39587093
35.32181307;12.32178316
35.58957509;12.2480562
35.86124523;12.17493061
36.13688931;12.1022861
36.41657399;12.03012268
36.70036671;11.95844035
36.98833576;11.88735939
37.28055027;11.81675951
37.57708024;11.74664073
37.87799652;11.6771233
38.18337088;11.60820724
38.49327599;11.53977226
38.80778544;11.47193865
39.12697379;11.4047064
39.45091652;11.33807551
39.77969013;11.27192572
40.1133721;11.20649755
40.45204092;11.14155048
40.79577615;11.07720476
41.14465836;11.01346041
41.49876923;10.95031742
41.85819153;10.88777579
42.22300915;10.82583553
42.59330711;10.76449662
42.96917159;10.70375908
43.35068997;10.64350263
43.73795083;10.58396781
44.13104397;10.52503435
44.53006045;10.46658198
44.93509262;10.40873098
45.34623411;10.35148133
45.7635799;10.29495332
46.18722631;10.23878613
46.61727105;10.18334057
47.05381323;10.1283761
47.4969534;10.07413327
47.94679358;10.02037152
48.40343728;9.967090866
48.86698952;9.914411572
49.33755689;9.862333639
49.81524756;9.810857068
50.30017132;9.759861587
50.7924396;9.709347195
51.29216551;9.659434165
51.7994639;9.610002225
52.31445134;9.561171646
52.83724621;9.512822157
53.3679687;9.465074029
53.90674087;9.417806991
54.45368667;9.371021043
55.008932;9.324716183
55.57260472;9.278892414
56.14483474;9.233670006
56.725754;9.188808415
57.31549656;9.144548186
57.91419863;9.100769046
58.52199862;9.057350724
59.13903716;9.014533763
59.76545719;8.97207762
60.40140398;8.930102566
61.04702518;8.888608601
61.70247089;8.847595726
62.3678937;8.80706394
63.04344874;8.766892971
63.72929373;8.727082819
64.42558907;8.68787403
65.13249786;8.649026057
65.85018598;8.610538901
66.57882214;8.572532835
67.31857795;8.534887586
68.06962799;8.497603154
68.83214985;8.460799811
69.60632425;8.424477558
70.39233504;8.38839585
71.19036933;8.352795231
72.00061754;8.317555429
72.82327346;8.282556171
73.65853437;8.248158276
74.50660106;8.214000925
75.36767798;8.180204392
76.24197326;8.146768675
77.12969884;8.113693776
78.03107055;8.080979694
78.94630817;8.048626428
79.87563558;8.01663398
80.8192808;7.984882077
81.77747611;7.953611263
82.75045818;7.922580994
83.73846813;7.891791269
84.74175166;7.861482634
85.76055917;7.831414544
86.79514583;7.801586998
87.84577177;7.772240542
88.91270213;7.743014358
89.99620722;7.714148991
91.09656265;7.685644442
92.21404944;7.657380437
93.34895417;7.629477249
94.50156912;7.601814606
95.67219242;7.574392507
96.86112817;7.547331226
98.06868663;7.520390217
99.29518434;7.493810025
100.5409443;7.46759065
101.8062962;7.441491548
103.0915764;7.415753262
104.3971283;7.390255522
105.7233026;7.364998326
107.0704571;7.339981675
108.4389573;7.315205568
109.8291764;7.290670007
111.2414956;7.26637499
112.6763041;7.24244079
114.1339998;7.218626862
115.6149888;7.195053479
117.1196864;7.171720641
118.6485168;7.148628348
120.2019136;7.125656327
121.7803201;7.103045123
123.3841893;7.080554191
125.0139844;7.058303804
126.6701791;7.036293962
128.3532577;7.014524665
130.0637157;6.99287564
131.8020598;6.971467159
133.5688086;6.950299224
135.3644924;6.929371833
137.1896541;6.908564714
139.0448493;6.887877868
140.9306466;6.867551839
142.8476283;6.847346082
144.7963903;6.827260598
146.7775432;6.807415658
148.7917121;6.787811263
150.8395372;6.768327141
152.9216747;6.748963291
155.0387967;6.729839985
157.191592;6.710836952
159.3807665;6.692074464
161.607044;6.67355252
163.8711664;6.655030576
166.1738944;6.636749177
168.5160083;6.618708323
170.8983084;6.600667469
173.3216157;6.582867159
175.7867726;6.565307395
178.2946436;6.547867902
180.8461159;6.53042841
183.4421005;6.513349734
186.0835326;6.496271059
188.7713727;6.479432929
191.5066072;6.46271507
194.2902495;6.446117484
197.1233409;6.429640171
200.0069514;6.413403402
202.9421809;6.397286906
205.93016;6.381170409
208.9720516;6.365294458
212.0690512;6.349538778
215.222389;6.334023644
218.4333303;6.318508509
221.7031776;6.303113647
225.0332712;6.287959329
228.4249911;6.272805012
231.8797582;6.257891239
235.399036;6.242977466
238.9843321;6.228304238
242.6372;6.213751282
246.3592406;6.199198326
250.1521042;6.184885915
254.0174926;6.170693777
257.9571608;6.156501638
261.972919;6.142550044
266.0666353;6.12859845
270.2402377;6.114887401
274.4957163;6.101176352
278.8351264;6.087585575
283.2605906;6.07411507
287.7743018;6.060764838
292.3785263;6.047534879
297.0756068;6.034425191
301.8679654;6.021435776
306.7581072;6.008446361
311.7486241;5.995697491
316.8421979;5.98294862
322.0416051;5.970320023
327.3497205;5.957811697
332.7695217;5.945303371
338.304094;5.93303559
343.9566348;5.92076781
349.7304593;5.908620301
355.6290055;5.896593065
361.6558405;5.884686101
367.8146657;5.872779137
374.1093242;5.860992446
380.5438069;5.849326027
387.1222599;5.837659608
393.8489924;5.826233734
400.7284841;5.814807859
407.7653946;5.803381985
414.9645716;5.792196655
422.3310613;5.781011326
429.8701179;5.769946268
437.5872152;5.758881211
445.4880575;5.748056699
453.5785921;5.737232186
461.8650225;5.726407674
470.3538224;5.715703433
479.05175;5.705119466
487.9658644;5.69465577
497.1035423;5.684192075
506.4724959;5.673848652
516.0807926;5.663505228
525.9368752;5.653282078
536.049584;5.643179199
546.428181;5.633076321
557.0823747;5.623093715
568.0223476;5.613111109
579.2587855;5.603248775
590.8029088;5.593506714
602.6665066;5.583764653
614.8619729;5.574142864
627.402346;5.564521075
640.3013508;5.555019558
653.5734447;5.545638314
667.2338671;5.53625707
681.2986928;5.526875826
695.7848904;5.517735126
710.7103847;5.508474155
726.0941254;5.499333455
741.9561613;5.490313028
758.3177211;5.481292601
775.2013014;5.472392446
792.6307627;5.463612564
810.6314347;5.454712409
829.2302306;5.446052799
848.4557731;5.437393189
868.3385321;5.428733579
888.9109763;5.420194241
910.2077395;5.411654904
932.2658044;5.403235838
955.1247048;5.394816773
978.8267497;5.38651798
1003.417271;5.378219187
1028.944898;5.370040667
1055.461862;5.361862146
1083.02434;5.353803898
1111.692829;5.34574565
1141.532571;5.337807674
1172.61403;5.329869698
1205.013422;5.321931722
1238.813317;5.314114018
1274.103311;5.306416587
1310.980793;5.298719156
1349.551809;5.291021725
1389.932049;5.283444566
1432.247964;5.275867408
1476.638049;5.268290249
1523.254313;5.260833362
1572.263966;5.253496748
1623.85137;5.246039862
1678.220294;5.23882352
1735.596538;5.231486906
1796.230993;5.224270564
1860.403223;5.217054223
1928.425684;5.209958153
2000.648708;5.202862084
2077.46642;5.195886287
2159.323799;5.18891049
2246.725158;5.181934693
2340.244373;5.174958896
2440.537302;5.168103372
2548.356969;5.161368119
2664.57225;5.154512595
2790.191041;5.147777343
2926.389223;5.14104209
3074.547176;5.134306838
3236.296258;5.127691858
3413.578561;5.121076878
3608.724588;5.114341626
3824.555465;5.107726646
4064.519222;5.101111666
4332.87515;5.094496686
4634.947357;5.087881707
4977.479481;5.081146454
5369.14232;5.07429093
5821.272268;5.067435405
6348.991796;5.060339336
6972.892155;5.053002722
7721.909284;5.045545835
8637.418792;5.036886225
9783.045219;5.028948249
11252.77917;5.015116928
13225.87238;5.011268212
15937.71892;4.969533703
20194.66411;5.003450509
26537.67671;4.82677041
42055.47361;4.93525608
74035.07429;6.11127923
