0;0.018842112;0.015875704;0.010212434
1;0.565359728;0.479525661;0.395444811
2;1.214589941;1.002830711;0.815435901
3;2.00514018;1.59841945;1.272951968
4;2.953968848;2.270982501;1.767993012
5;4.024513147;3.008853446;2.295026505
6;5.18285627;3.791225164;2.844671202
7;6.559614004;4.626636994;3.410071578
8;8.09428935;5.54022586;3.993993898
9;9.139456181;6.454295815;4.59379217
9;9.139456181;6.454295815;4.59379217
9;9.139456181;6.454295815;4.59379217
10;7.739485881;7.386406625;5.177353673
11;7.300491757;8.144122509;5.72242802
12;7.043108902;8.216285926;6.232382837
13;6.867511252;7.748426436;6.658147001
14;6.738819824;7.327473167;6.935976158
15;6.63779104;7.060468522;7.035802219
16;6.556005833;6.874046361;6.98649055
17;6.487450587;6.735733144;6.878245424
18;6.429719853;6.626285294;6.749553996
19;6.37920546;6.538486469;6.626876186
20;6.333501963;6.467525775;6.522239231
21;6.293812083;6.40618687;6.436845854
22;6.258933098;6.354469754;6.36588516
23;6.22645956;6.30996898;6.305748978
24;6.196391469;6.270279101;6.255234586
25;6.168728826;6.235400115;6.211936536
26;6.14347163;6.204129301;6.17344938
27;6.119417157;6.175263934;6.140975842
28;6.096565408;6.150006738;6.110907751
29;6.076119107;6.125952266;6.085650555
30;6.056875529;6.103100517;6.061596082
31;6.037631951;6.082654215;6.041149781
32;6.019591096;6.063410637;6.021906203
33;6.002752966;6.045369783;6.003865348
34;5.985914835;6.027328928;5.988229941
35;5.970279428;6.011693521;5.972594534
36;5.955846744;5.996058114;5.958161851
37;5.941414061;5.980422707;5.944931891
38;5.926981377;5.965990023;5.932904655
39;5.913751417;5.952760063;5.920877418
40;5.900521457;5.939530104;5.908850182
41;5.888494221;5.926300144;5.898025669
42;5.875264261;5.914272907;5.887201157
43;5.863237025;5.902245671;5.877579368
44;5.852412512;5.891421159;5.867957579
45;5.840385276;5.879393922;5.85833579
46;5.829560764;5.86856941;5.848714001
47;5.818736251;5.857744897;5.839092212
48;5.807911738;5.846920384;5.830673146
49;5.797087226;5.837298595;5.822254081
50;5.787465437;5.827676806;5.813835016
51;5.776640924;5.816852294;5.80541595
52;5.767019135;5.807230505;5.796996885
53;5.757397346;5.797608716;5.788577819
54;5.747775557;5.78918965;5.781361478
55;5.739356492;5.779567861;5.772942412
56;5.729734703;5.771148796;5.765726071
57;5.720112914;5.761527007;5.757307005
58;5.711693848;5.753107942;5.750090663
59;5.702913966;5.744688876;5.742874322
60;5.694254356;5.736269811;5.73565798
61;5.685715018;5.727850746;5.727238915
62;5.677295953;5.71943168;5.720022573
63;5.66899716;5.711012615;5.712806231
64;5.660818639;5.702593549;5.706792613
65;5.652640118;5.695377208;5.699576271
66;5.64458187;5.686958142;5.692359929
67;5.636764166;5.679741801;5.685143588
68;5.62882619;5.671322735;5.677927246
69;5.621128759;5.664106393;5.671913628
70;5.613431328;5.656890052;5.664697286
71;5.605854169;5.648470986;5.657480944
72;5.598397283;5.641254645;5.651467326
73;5.590940396;5.634038303;5.644250984
74;5.58348351;5.626821961;5.638237366
75;5.576267168;5.619605619;5.631021025
76;5.569050826;5.612389278;5.625007406
77;5.561834485;5.605172936;5.617791065
78;5.554738415;5.597956594;5.611777447
79;5.547642346;5.591942976;5.604561105
80;5.540666549;5.584726634;5.598547487
81;5.533811024;5.577510292;5.592533869
82;5.526955499;5.570293951;5.585317527
83;5.520099975;5.564280332;5.579303909
84;5.513364722;5.557063991;5.573290291
85;5.50662947;5.551050373;5.567276672
86;5.50001449;5.543834031;5.561263054
87;5.49339951;5.537820413;5.554046713
88;5.48678453;5.530604071;5.548033094
89;5.480289823;5.524590453;5.542019476
90;5.473915387;5.517374111;5.536005858
91;5.46742068;5.511360493;5.52999224
92;5.461046245;5.504986058;5.523978622
93;5.454792082;5.498611623;5.517965004
94;5.448417647;5.49235746;5.511951386
95;5.442163484;5.485983024;5.505937768
96;5.436029593;5.479849134;5.499924149
97;5.42977543;5.473594971;5.493910531
98;5.42364154;5.467461081;5.487896913
99;5.417627922;5.46132719;5.481883295
100;5.411494031;5.455313572;5.475869677
