0.236979723;414.7390622;0.246992787;422.6174818;0.259378511;432.0386454
0.563167362;420.4404665;0.587915565;429.0263147;0.618357429;439.124128
0.792264406;397.5347472;0.828998536;406.4694365;0.873867591;416.848707
1.056724726;403.0429412;1.107860087;412.6995083;1.170015812;423.8436047
1.298830907;395.3636497;1.364423734;405.4865237;1.44380514;417.1006294
1.540079833;392.8241042;1.620972599;403.4515722;1.718525439;415.5992917
1.773365417;388.6404407;1.870060613;399.7159556;1.986326171;412.3384135
2.00124486;385.1399434;2.11429361;396.6457675;2.249891465;409.7304272
2.223142875;381.5475307;2.353026;393.4597993;2.508502846;406.9840155
2.439455258;378.0980785;2.586626261;390.3993085;2.762507497;404.3470604
2.650267601;374.7086437;2.815144377;387.383162;3.011921908;401.7394308
2.855747878;371.3958917;3.038719505;384.4304623;3.256858681;399.1823931
3.056029;368.1473455;3.257457495;381.5304803;3.497397958;396.6666728
3.25124459;364.9602685;3.471467728;378.682013;3.733625795;394.1924149
3.441519223;361.8298576;3.680852679;375.8815318;3.965623022;391.7572196
3.626971994;358.7526154;3.885711359;373.1266295;4.193468677;389.3596643
3.807716135;355.7252504;4.086138691;370.4149491;4.417239187;386.9982458
3.983859712;352.7449101;4.28222603;367.7444463;4.637008774;384.6716676
4.155505956;349.8090409;4.474061334;365.1132713;4.852849504;382.3787367
4.322753651;346.9153693;4.661729405;362.5197673;5.064831422;380.1183763
4.485697453;344.0618576;4.845312086;359.9624403;5.273022658;377.8896066
4.644428198;341.246676;5.024888455;357.4399419;5.477489529;375.6915371
4.799033167;338.4681758;5.200534992;354.9510525;5.678296639;373.5233571
4.949596341;335.7248689;5.372325742;352.494667;5.875506963;371.384328
5.096198622;333.0154061;5.540332461;350.0697829;6.069181934;369.2737766
5.238918039;330.3385741;5.704624755;347.6754896;6.259381519;367.191089
5.377829942;327.6932338;5.865270198;345.3109584;6.446164297;365.1357055
5.513007169;325.0784374;6.022334459;342.9754395;6.629587524;363.1071155
5.644520221;322.4932198;6.175881401;340.6682355;6.809707198;361.1048539
5.772437344;319.9367763;6.325973187;338.3887688;6.986578121;359.1284968
5.896824926;317.4081482;6.472670372;336.1363001;7.160253958;357.1776586
6.017746595;314.9075939;6.61603199;333.9106651;7.330787286;355.251989
6.135267298;312.4326974;6.75611563;331.7111081;7.498229649;353.3511701
6.249442831;309.9832352;6.892977536;329.5371587;7.662631604;351.4749142
6.360335729;307.561608;7.026672591;327.3887381;7.824042765;349.6229618
6.468005331;305.1639608;7.157254701;325.2649843;7.982511848;347.795079
6.572503398;302.7905814;7.284775658;323.166848;8.138086712;345.9910568
6.673888072;300.4421384;7.409289774;321.093043;8.290814392;344.2107081
6.772210941;298.1171656;7.530844398;319.0398211;8.440741142;342.4538692
6.867524971;295.8160048;7.649483366;317.014119;8.587912463;340.7203882
6.95988109;293.5385017;7.765269278;315.0140065;8.732373139;339.0101625
7.049329412;291.2837584;7.878239797;313.0328016;8.874167272;337.3229914
7.135918739;289.0515824;7.988440427;311.0780647;9.013338287;335.6589617
7.219697099;286.8430472;8.095925287;309.1465255;9.149929049;334.0178308
7.300711476;284.6567997;8.20073093;307.2364683;9.283981563;332.3997426
7.379008012;282.4926067;8.302906105;305.3507491;9.415538225;330.8037008
7.454631932;280.3508918;8.402492803;303.4876387;9.544637191;329.2337262
7.527627677;278.2316265;8.499534502;301.6478754;9.671330139;327.6824691
7.598039207;276.1344478;8.594073623;299.8309582;9.795635804;326.1499274
7.66590894;274.0592812;8.686151366;298.0370105;9.917605145;324.6523596
7.731279454;272.006538;8.775808995;296.2657866;10.03729569;323.1727365
7.794192602;269.9758488;8.863086905;294.5181477;10.15471576;321.7072178
7.854688899;267.9671556;8.94802503;292.7932495;10.26991267;320.2736095
7.91280876;265.9810276;9.030662761;291.0909051;10.38293717;318.8640668
7.968592646;264.0160856;9.111038995;289.4123057;10.4938165;317.4713945
8.022076903;262.0775286;9.189192159;287.7567802;10.60258326;316.103831
8.073311215;260.1586815;9.265160194;286.1244771;10.70928362;314.7617926
8.122317283;258.2525004;9.338980701;284.5154475;10.81395027;313.4403327
8.169129919;256.3808854;9.410690653;282.93012;10.91661676;312.142137
8.213812699;254.5374959;9.480327071;281.3680647;11.01732125;310.868037
8.256386537;252.7065537;9.54792538;279.8301294;11.11609873;309.6172241
8.296883273;250.8995305;9.613523376;278.3159569;11.2129836;308.3895011
8.335345035;249.1181636;9.677154531;276.8247702;11.30801143;307.1853963
8.371805767;247.3596717;9.738854155;275.3600803;11.40121601;306.0053898
8.406301172;245.6250748;9.79866209;273.9191094;11.49263207;304.8487073
8.438866027;243.914393;9.856606824;272.4984966;11.58229329;303.7161804
8.469534932;242.22803;9.912720289;271.1055971;11.67023355;302.6078873
8.498342127;240.5659789;9.967045325;269.7416441;11.75648633;301.5234463
8.525321559;238.9286051;10.01961536;268.4022228;11.84108496;300.4632393
8.550506883;237.3165334;10.07046322;267.0774377;11.92406252;299.4278559
8.573931476;235.7296394;10.1196013;265.7777608;12.00545191;298.4160867
8.595628453;234.1679093;10.16708304;264.5300721;12.08528586;297.4302319
8.615630676;232.632259;10.21297402;263.2861101;12.16359691;296.4691997
8.633970768;231.1236472;10.25722939;262.0523808;12.2404174;295.5319535
8.650681121;229.6405249;10.29992754;260.8805996;12.31577948;294.6208387
8.665793912;228.1843431;10.34112573;259.7230389;12.38971549;293.7344093
8.679341111;226.7562111;10.38080638;258.5806932;12.46225629;292.8739696
8.691354488;225.3551198;10.41902807;257.475207;12.53343576;292.0389652
