0.117110503;414.9894939;0.118342241;416.9073548;0.123249487;424.4151284;0.129349221;433.4885561;;
0.281723647;423.7860296;0.284726151;425.8100952;0.296660974;433.6712547;0.311448298;443.0662384;;
0.400125673;401.0418217;0.404516757;403.1173935;0.421917855;411.1253737;0.443383038;420.5989595;;
0.534408724;407.3716881;0.540472098;409.5956331;0.564443888;418.1400635;0.593911888;428.180234;;
0.660773131;402.854527;0.668481657;405.1421681;0.698889621;413.8978188;0.736144409;424.1217225;;
0.788405554;401.3355686;0.797840067;403.7215958;0.834984171;412.8285496;0.880356619;423.4112085;;
0.912208002;398.0723477;0.923416946;400.5458439;0.967469614;409.9646749;1.021134082;420.8636971;;
1.034766341;396.06523;1.047801593;398.6182655;1.098951543;408.3218623;1.161107034;419.5112673;;
1.155315305;393.7300762;1.170224671;396.3604443;1.228646137;406.3425243;1.299476365;417.8186759;;
1.274145599;391.5705177;1.290975314;394.2745497;1.356838071;404.5230904;1.436524168;416.2755967;;
1.391221409;389.4243636;1.410015488;392.1992818;1.483482069;402.7052909;1.572198832;414.7266875;;
1.506601385;387.3338632;1.527401943;390.1770059;1.608628818;400.9317081;1.706546041;413.214442;;
1.620311878;385.2797722;1.643159166;388.1888053;1.732296757;399.1844536;1.839579076;411.7218047;;
1.732385273;383.2623329;1.7573178;386.235143;1.854510849;397.4646556;1.97131804;410.2503834;;
1.842849328;381.2769791;1.86990395;384.3116651;1.975291774;395.76862;2.101778915;408.7969911;;
1.951730812;379.3213381;1.980942824;382.4161769;2.094659582;394.0947057;2.230977232;407.3604104;;
2.059054841;377.3929996;2.09045806;380.5464251;2.21263299;392.4411544;2.358927363;405.9392675;;
2.164845368;375.4900422;2.19847221;378.7006253;2.329229861;390.8066125;2.48564298;404.5325522;;
2.269125276;373.6107651;2.305006829;376.8771984;2.44446727;389.1899056;2.611137121;403.1394002;;
2.37191652;371.7537813;2.410082614;375.0748639;2.558361656;387.5900427;2.73542233;401.7591107;;
2.4732403;369.9176196;2.513719569;373.2922532;2.670928894;386.0062022;2.858510749;400.3910993;;
2.573116904;368.1020246;2.615936848;371.5291773;2.782184444;384.4375948;2.980414174;399.0349124;;
2.671566744;366.3028518;2.716753785;369.7816514;2.892143163;382.8839117;3.10114419;397.6900882;;
2.768606696;364.5315065;2.816186246;368.0608462;3.00082034;381.3434508;3.220711961;396.3566183;;
2.864264656;362.7404223;2.914261116;366.3204273;3.108227936;379.8204424;3.339129271;395.0330579;;
2.95852321;361.1081653;3.010960217;364.7345823;3.214389403;378.2961178;3.45640467;393.7239023;;
3.051538497;358.9487596;3.106438218;362.6342942;3.319282326;376.8423607;3.572558592;392.4105736;;
3.142792123;358.8815689;3.200178199;362.574615;3.423060892;375.1759521;3.687564865;391.1650427;;
3.234373862;353.447758;3.294260246;357.3015598;3.525194905;374.4027802;3.801577209;389.7055147;;
3.318292176;350.2782523;3.380726467;353.9649923;3.627798116;370.2001648;3.914053737;389.1302417;;
3.406054905;356.1338259;3.471034639;360.6367802;3.722777625;367.6474178;4.027137307;385.158147;;
3.497764958;353.2005117;3.565286622;357.1586878;3.821771902;373.4706931;4.132618596;382.8468766;;
3.581462929;348.5784369;3.651573797;351.8429791;3.924878265;370.4668094;4.242301857;388.705714;;
3.665791037;347.7877272;3.738500724;351.9751573;4.020010716;365.339992;4.356254886;385.9429799;;
3.74837993;345.9409304;3.823707709;349.9367826;4.115893635;365.608685;4.462247659;381.1134216;;
3.829903133;344.4057948;3.907864892;348.5094041;4.210133332;363.759601;4.569126621;381.5069429;;
3.9101937;342.8003487;3.990805578;346.9307268;4.303405956;362.5046679;4.674452016;379.8675574;;
3.98931625;341.2308651;4.072593665;345.4094045;4.395540629;361.1014448;4.778909475;378.796917;;
4.067271294;339.6675304;4.153229234;343.8881016;4.486599794;359.7530568;4.882323081;377.5832877;;
4.144076726;338.1184495;4.232729703;342.3823385;4.576581482;358.4038257;4.984754139;376.421337;;
4.219745399;336.5811464;4.311107481;340.8877037;4.665501297;357.0688861;5.086198589;375.2578106;;
4.2942913;335.056273;4.388376129;339.405252;4.753369862;355.7440114;5.186670276;374.1072388;;
4.367727866;333.5430358;4.46454867;337.9345544;4.840199024;354.4302754;5.286178047;372.9656252;;
4.440068452;332.0422402;4.539638066;336.4755963;4.926000155;353.1273076;5.384732045;371.834032;;
4.511326211;330.5532234;4.613657088;335.028266;5.010784616;351.8351332;5.482341975;370.7121374;;
4.581514137;329.0757243;4.686618363;333.5924572;5.094563634;350.5536736;5.579017584;369.6000043;;
4.650645059;327.6100538;4.758534364;332.1681682;5.177348336;349.2828827;5.674768531;368.4975835;;
4.71873165;326.1556634;4.829417418;330.7550534;5.259149746;348.0227078;5.76960441;367.404854;;
4.78578643;324.7129992;4.899279714;329.3534738;5.339978784;346.7731009;5.863534755;366.3217911;;
4.851821778;323.2817343;4.968133302;327.963264;5.419846271;345.5340128;5.956569032;365.2483664;;
4.916849909;321.8618183;5.035990097;326.5838304;5.498762928;344.3054108;6.048716642;364.1845557;;
4.980882954;320.4529901;5.102861888;325.2157422;5.576739381;343.0872054;6.139986924;363.1303335;;
5.043932675;319.0558447;5.168760335;323.8587385;5.653786159;341.8795114;6.230389151;362.0856708;;
5.106011609;317.6684954;5.233696978;322.5125848;5.729913699;340.6817809;6.319932528;361.0505401;;
5.16712906;316.2966599;5.297683236;321.1775355;5.805132343;339.4948896;6.408626198;360.024916;;
5.227304343;314.9327766;5.360730415;319.853342;5.879452345;338.3182969;6.496479239;359.0087703;;
