0.234457743;64.56194719;0.230872021;64.56194719;0.25937851;64.56194719;0.255940209;64.56194719
0.55691033;129.1238944;0.555215071;129.1238944;0.618357423;129.1238944;0.61674019;129.1238944
0.782933646;193.6858416;0.783225106;193.6858416;0.873867576;193.6858416;0.874184263;193.6858416
1.043695666;258.2477888;1.038360857;258.2477888;1.170015787;258.2477888;1.164993561;258.2477888
1.282073161;322.8097359;1.274611899;322.8097359;1.4438051;322.8097359;1.436823346;322.8097359
1.519370075;387.3716831;1.5079647;387.3716831;1.718525382;387.3716831;1.707876979;387.3716831
1.748568333;451.9336303;1.733252421;451.9336303;1.986326093;451.9336303;1.972100138;451.9336303
1.972215482;516.4955775;1.952537958;516.4955775;2.249891363;516.4955775;2.231714959;516.4955775
2.189755894;581.0575247;2.165492344;581.0575247;2.508502718;581.0575247;2.48621976;581.0575247
2.401593932;645.6194719;2.372487388;645.6194719;2.762507339;645.6194719;2.735928554;645.6194719
2.607825541;710.1814191;2.573646265;710.1814191;3.011921717;710.1814191;2.980882008;710.1814191
2.808627103;774.7433663;2.769144246;774.7433663;3.256858454;774.7433663;3.221189534;774.7433663
3.004139301;839.3053134;2.959124538;839.3053134;3.497397692;839.3053134;3.456931415;839.3053134
3.194502654;903.8672606;3.143727622;903.8672606;3.733625487;903.8672606;3.688191288;903.8672606
3.379847955;968.4292078;3.323085539;968.4292078;3.96562267;968.4292078;3.915048816;968.4292078
3.560299893;1032.991155;3.497325501;1032.991155;4.193468277;1032.991155;4.137583236;1032.991155
3.735976749;1097.553102;3.666570142;1097.553102;4.417238736;1097.553102;4.355873138;1097.553102
3.906991152;1162.115049;3.830938314;1162.115049;4.63700827;1162.115049;4.569996927;1162.115049
4.073450465;1226.676997;3.990545435;1226.676997;4.852848943;1226.676997;4.780032821;1226.676997
4.235457219;1291.238944;4.145503822;1291.238944;5.064830801;1291.238944;4.986058839;1291.238944
4.393109474;1355.800891;4.295922907;1355.800891;5.273021975;1355.800891;5.188152696;1355.800891
4.546501158;1420.362838;4.441909432;1420.362838;5.477488781;1420.362838;5.386391699;1420.362838
4.695722374;1484.924785;4.583567605;1484.924785;5.678295824;1484.924785;5.580852635;1484.924785
4.840859664;1549.486733;4.720999231;1549.486733;5.875506077;1549.486733;5.771611667;1549.486733
4.981996299;1614.04868;4.854303885;1614.04868;6.069180973;1614.04868;5.958744245;1614.04868
5.119212353;1678.610627;4.983578866;1678.610627;6.259380482;1678.610627;6.142325039;1678.610627
5.252585519;1743.172574;5.108919955;1743.172574;6.446163181;1743.172574;6.322427877;1743.172574
5.382188935;1807.734521;5.230418689;1807.734521;6.629586326;1807.734521;6.499125714;1807.734521
5.50810052;1872.296468;5.348173166;1872.296468;6.809705915;1872.296468;6.672490597;1872.296468
5.630378603;1936.858416;5.462260802;1936.858416;6.986576752;1936.858416;6.842593648;1936.858416
5.749098858;2001.420363;5.572778224;2001.420363;7.160252498;2001.420363;7.009505061;2001.420363
5.864330651;2065.98231;5.679815666;2065.98231;7.330785734;2065.98231;7.173294091;2065.98231
5.976128279;2130.544257;5.783447924;2130.544257;7.498228001;2130.544257;7.334029067;2130.544257
6.084559894;2195.106204;5.88376544;2195.106204;7.662629858;2195.106204;7.49177739;2195.106204
6.189681919;2259.668152;5.980845744;2259.668152;7.824040918;2259.668152;7.646605548;2259.668152
6.291555864;2324.230099;6.074772451;2324.230099;7.982509898;2324.230099;7.798579121;2324.230099
6.390236386;2388.792046;6.165621842;2388.792046;8.138084655;2388.792046;7.947762798;2388.792046
6.485780092;2453.353993;6.253472584;2453.353993;8.290812227;2453.353993;8.094220381;2453.353993
6.57824085;2517.91594;6.338400339;2517.91594;8.440738865;2517.91594;8.238014802;2517.91594
6.667671627;2582.477888;6.420479834;2582.477888;8.587910073;2582.477888;8.379208128;2582.477888
6.754124074;2647.039835;6.499784319;2647.039835;8.732370633;2647.039835;8.517861576;2647.039835
6.837648726;2711.601782;6.576385722;2711.601782;8.874164646;2711.601782;8.654035522;2711.601782
6.918295018;2776.163729;6.65035461;2776.163729;9.013335541;2776.163729;8.787789495;2776.163729
6.996111347;2840.725676;6.7217602;2840.725676;9.149926178;2840.725676;8.919182284;2840.725676
7.071145195;2905.287623;6.790670452;2905.287623;9.283978566;2905.287623;9.048271556;2905.287623
7.143443003;2969.849571;6.857151886;2969.849571;9.415535099;2969.849571;9.175115209;2969.849571
7.213050108;3034.411518;6.921269358;3034.411518;9.544633933;3034.411518;9.299765963;3034.411518
7.280012796;3098.973465;6.983088615;3098.973465;9.671326747;3098.973465;9.422292174;3098.973465
7.344371865;3163.535412;7.042668592;3163.535412;9.795632277;3163.535412;9.542725279;3163.535412
7.406174266;3228.097359;7.100074866;3228.097359;9.917601479;3228.097359;9.661131044;3228.097359
7.465461577;3292.659307;7.155366659;3292.659307;10.03729188;3292.659307;9.77758255;3292.659307
7.522269189;3357.221254;7.208595294;3357.221254;10.1547118;3357.221254;9.892099394;3357.221254
7.576648975;3421.783201;7.25982977;3421.783201;10.26990857;3421.783201;10.00474354;3421.783201
7.62864298;3486.345148;7.309129284;3486.345148;10.38293293;3486.345148;10.11557925;3486.345148
7.678266623;3550.907095;7.356521218;3550.907095;10.4938121;3550.907095;10.22464535;3550.907095
7.725583613;3615.469043;7.402086343;3615.469043;10.60257871;3615.469043;10.33198662;3615.469043
7.77063771;3680.03099;7.445881866;3680.03099;10.70927891;3680.03099;10.43766195;3680.03099
7.813445551;3744.592937;7.487935361;3744.592937;10.81394541;3744.592937;10.54171486;3744.592937
